Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
What is data cleaning?,"a variation of gradient descent that updates model parameters using one training example at a time, rather than the full dataset",a large visual database used for training and benchmarking image classification and object detection models,"the process of identifying and correcting errors, inconsistencies, or missing values in a dataset before analysis",a technique for assessing how well a model generalises by partitioning data into multiple training and testing subsets,C,"data cleaning is: the process of identifying and correcting errors, inconsistencies, or missing values in a dataset before analysis",ML – Machine Learning,ML Basics
A classifier has 46 true positives and 69 false negatives. What is its recall (rounded to 2 decimal places)?,0.40,0.50,0.30,0.25,A,Recall = TP / (TP + FN) = 46 / (46 + 69) = 0.40.,ML – Machine Learning,Model Evaluation
A classifier has 34 true positives and 93 false positives. What is its precision (rounded to 2 decimal places)?,0.07,0.47,0.27,0.57,C,Precision = TP / (TP + FP) = 34 / (34 + 93) = 0.27.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a fundamental Python library used for numerical computing, providing support for arrays and matrices""?",NumPy,LightGBM,Jupyter Notebook,a pipeline (in scikit-learn),A,"The description matches NumPy: a fundamental Python library used for numerical computing, providing support for arrays and matrices",ML – Machine Learning,ML Tools
"Which term matches this description: ""a simple model used as a reference point to compare the performance of more complex machine learning models""?",a training dataset,the MNIST dataset,k-fold cross-validation,a baseline model,D,The description matches a baseline model: a simple model used as a reference point to compare the performance of more complex machine learning models,ML – Machine Learning,ML Basics
A classifier has 181 true positives and 13 false positives. What is its precision (rounded to 2 decimal places)?,0.73,0.83,1.00,0.93,D,Precision = TP / (TP + FP) = 181 / (181 + 13) = 0.93.,ML – Machine Learning,Model Evaluation
A classifier has 123 true positives and 81 false negatives. What is its recall (rounded to 2 decimal places)?,0.70,0.50,0.60,0.90,C,Recall = TP / (TP + FN) = 123 / (123 + 81) = 0.60.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a metric that measures the proportion of correct predictions made by a classification model""?",model accuracy,a confusion matrix,AUC (Area Under the Curve),the F1 score,A,The description matches model accuracy: a metric that measures the proportion of correct predictions made by a classification model,ML – Machine Learning,Model Evaluation
A classifier has 59 true positives and 85 false positives. What is its precision (rounded to 2 decimal places)?,0.61,0.26,0.41,0.56,C,Precision = TP / (TP + FP) = 59 / (59 + 85) = 0.41.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a subset of data used during training to tune model hyperparameters and prevent overfitting"".",model drift,the ImageNet dataset,a validation dataset,stochastic gradient descent (SGD),C,a validation dataset refers to: a subset of data used during training to tune model hyperparameters and prevent overfitting,ML – Machine Learning,ML Basics
A classifier has 151 true positives and 97 false negatives. What is its recall (rounded to 2 decimal places)?,0.46,0.51,0.61,0.31,C,Recall = TP / (TP + FN) = 151 / (151 + 97) = 0.61.,ML – Machine Learning,Model Evaluation
A classifier has 94 true positives and 18 false positives. What is its precision (rounded to 2 decimal places)?,0.84,0.69,0.64,1.00,A,Precision = TP / (TP + FP) = 94 / (94 + 18) = 0.84.,ML – Machine Learning,Model Evaluation
A classifier has 176 true positives and 33 false negatives. What is its recall (rounded to 2 decimal places)?,0.69,0.64,0.74,0.84,D,Recall = TP / (TP + FN) = 176 / (176 + 33) = 0.84.,ML – Machine Learning,Model Evaluation
A classifier has 118 true positives and 32 false positives. What is its precision (rounded to 2 decimal places)?,0.94,0.64,0.79,0.49,C,Precision = TP / (TP + FP) = 118 / (118 + 32) = 0.79.,ML – Machine Learning,Model Evaluation
A classifier has 193 true positives and 59 false negatives. What is its recall (rounded to 2 decimal places)?,0.92,0.77,0.62,0.47,B,Recall = TP / (TP + FN) = 193 / (193 + 59) = 0.77.,ML – Machine Learning,Model Evaluation
A classifier has 13 true positives and 53 false negatives. What is its recall (rounded to 2 decimal places)?,0.00,0.30,0.20,0.50,C,Recall = TP / (TP + FN) = 13 / (13 + 53) = 0.20.,ML – Machine Learning,Model Evaluation
Which statement correctly describes reinforcement learning?,a machine learning approach where an agent learns to make decisions by receiving rewards or penalties from its environment,"a machine learning model inspired by the human brain, composed of interconnected layers of nodes",a technique that explains individual predictions of any classifier by approximating it locally with an interpretable model,a technique for assessing how well a model generalises by partitioning data into multiple training and testing subsets,A,"By definition, reinforcement learning is: a machine learning approach where an agent learns to make decisions by receiving rewards or penalties from its environment",ML – Machine Learning,ML Basics
A classifier has 36 true positives and 68 false positives. What is its precision (rounded to 2 decimal places)?,0.05,0.45,0.15,0.35,D,Precision = TP / (TP + FP) = 36 / (36 + 68) = 0.35.,ML – Machine Learning,Model Evaluation
"A classifier has 145 true positives, 93 true negatives, 13 false positives, and 37 false negatives. What is its accuracy (rounded to 2 decimal places)?",0.68,0.83,0.53,1.00,B,Accuracy = (TP+TN)/(TP+TN+FP+FN) = (145+93)/(145+93+13+37) = 0.83.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.55 and recall 0.93 (from 63 TP, 51 FP, 5 FN). What is its F1 score (rounded to 2 decimal places)?",0.39,0.69,0.79,0.49,B,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.55×0.93)/(0.55+0.93) = 0.69.,ML – Machine Learning,Model Evaluation
A classifier has 156 true positives and 54 false positives. What is its precision (rounded to 2 decimal places)?,0.64,0.54,0.74,0.84,C,Precision = TP / (TP + FP) = 156 / (156 + 54) = 0.74.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.33 and recall 0.44 (from 38 TP, 76 FP, 49 FN). What is its F1 score (rounded to 2 decimal places)?",0.53,0.08,0.68,0.38,D,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.33×0.44)/(0.33+0.44) = 0.38.,ML – Machine Learning,Model Evaluation
Which statement correctly describes the ROC curve?,a common metric used to evaluate regression models by measuring the average squared difference between predicted and actual values,a metric that measures the proportion of true positive predictions among all positive predictions made by a model,a graphical plot used to evaluate the performance of a binary classification model at various threshold settings,a metric that summarises the overall performance of a classification model based on its ROC curve,C,"By definition, the ROC curve is: a graphical plot used to evaluate the performance of a binary classification model at various threshold settings",ML – Machine Learning,Model Evaluation
