Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Two numbers are in the ratio 4:12. If their sum is 320, find the larger number.",245,230,240,243,C,Total parts = 4+12 = 16. Each part = 320/16 = 20. Larger number = 12 × 20 = 240.,Aptitude,Ratios
"A can complete a piece of work in 19 days and B can complete it in 8 days. Working together, how many days will they take (rounded to 2 decimal places)?",4.63,5.63,5.13,3.63,B,Combined rate = 1/19 + 1/8. Time together = (19×8)/(19+8) = 5.63 days.,Aptitude,Time and Work
Find the Compound Interest on ₹10383 at 20% per annum for 2 years (compounded annually).,4469,4589,4669,4569,D,Amount = P(1+R/100)^T = 10383(1+20/100)^2 ≈ ₹14952. CI = Amount − P = ₹4569.,Aptitude,Compound Interest
"Find the average of these numbers: 82, 91, 23, 57, 98, 27, 19, 35.",54,49,59,57,A,"Sum = 432, Count = 8, Average = 432/8 = 54.",Aptitude,Averages
A shopkeeper buys an item for ₹4281 and sells it at a 40% loss. What is the selling price?,2589,2569,2539,2519,B,Loss amount = 40% of 4281 = ₹1712. Selling price = 4281 - 1712 = ₹2569.,Aptitude,Profit and Loss
A quantity of 487 is increased by 12%. What is the new value?,540,545,565,525,B,"12% of 487 = 58. Since it increased, new value = 487 + 58 = 545.",Aptitude,Percentage
"Two numbers are in the ratio 2:12. If their sum is 56, find the larger number.",43,53,51,48,D,Total parts = 2+12 = 14. Each part = 56/14 = 4. Larger number = 12 × 4 = 48.,Aptitude,Ratios
"Two numbers are in the ratio 10:7. If their sum is 340, find the larger number.",215,190,200,205,C,Total parts = 10+7 = 17. Each part = 340/17 = 20. Larger number = 10 × 20 = 200.,Aptitude,Ratios
A quantity of 288 is increased by 40%. What is the new value?,403,423,388,418,A,"40% of 288 = 115. Since it increased, new value = 288 + 115 = 403.",Aptitude,Percentage
A quantity of 356 is increased by 10%. What is the new value?,392,407,412,377,A,"10% of 356 = 36. Since it increased, new value = 356 + 36 = 392.",Aptitude,Percentage
A vehicle covers 522 km in 9 hours. What is its speed?,60,58,63,61,B,Distance = Speed × Time = 58 × 9 = 522 km. So the answer is 58 km/h.,Aptitude,Time and Distance
"Find the average of these numbers: 11, 82, 77, 74, 25, 13, 89.",53,51,48,50,A,"Sum = 371, Count = 7, Average = 371/7 = 53.",Aptitude,Averages
What is the LCM (Least Common Multiple) of 15 and 19?,284,289,285,286,C,"LCM(15,19) = (15×19)/HCF(15,19) = 285.",Aptitude,LCM and HCF
"Find the average of these numbers: 31, 93, 49, 75.",57,63,62,65,C,"Sum = 248, Count = 4, Average = 248/4 = 62.",Aptitude,Averages
A quantity of 624 is decreased by 12%. What is the new value?,564,544,554,549,D,"12% of 624 = 75. Since it decreased, new value = 624 - 75 = 549.",Aptitude,Percentage
Find the Simple Interest on ₹40112 at 6% per annum for 4 years.,9927,9727,9427,9627,D,SI = (P × R × T)/100 = (40112 × 6 × 4)/100 = ₹9627.,Aptitude,Simple Interest
A fair six-sided die is rolled once. What is the probability of getting a number less than 3?,3/4,1/3,1/6,5/6,B,"Favourable outcomes = 2, Total outcomes = 6. Probability = 2/6 = 1/3 (in simplest form).",Aptitude,Probability
Find the Compound Interest on ₹6403 at 10% per annum for 3 years (compounded annually).,2169,2139,2119,2099,C,Amount = P(1+R/100)^T = 6403(1+10/100)^3 ≈ ₹8522. CI = Amount − P = ₹2119.,Aptitude,Compound Interest
Find the Simple Interest on ₹35030 at 5% per annum for 4 years.,6956,6806,6706,7006,D,SI = (P × R × T)/100 = (35030 × 5 × 4)/100 = ₹7006.,Aptitude,Simple Interest
"Two numbers are in the ratio 12:4. If their sum is 272, find the larger number.",204,219,189,207,A,Total parts = 12+4 = 16. Each part = 272/16 = 17. Larger number = 12 × 17 = 204.,Aptitude,Ratios
Find the Compound Interest on ₹16935 at 5% per annum for 2 years (compounded annually).,1716,1686,1836,1736,D,Amount = P(1+R/100)^T = 16935(1+5/100)^2 ≈ ₹18671. CI = Amount − P = ₹1736.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹366 and sells it at a 5% loss. What is the selling price?,428,318,348,398,C,Loss amount = 5% of 366 = ₹18. Selling price = 366 - 18 = ₹348.,Aptitude,Profit and Loss
A vehicle covers 308 km at a speed of 77 km/h. How long does it take?,2,5,4,9,C,Distance = Speed × Time = 77 × 4 = 308 km. So the answer is 4 hours.,Aptitude,Time and Distance
What is the HCF (Highest Common Factor) of 59 and 17?,1,4.0,3,2,A,"HCF(59,17) = 1.",Aptitude,LCM and HCF
"Two numbers are in the ratio 3:4. If their sum is 77, find the larger number.",44,39,29,41,A,Total parts = 3+4 = 7. Each part = 77/7 = 11. Larger number = 4 × 11 = 44.,Aptitude,Ratios
What is the LCM (Least Common Multiple) of 19 and 20?,379,377,380,384,C,"LCM(19,20) = (19×20)/HCF(19,20) = 380.",Aptitude,LCM and HCF
"Two numbers are in the ratio 11:9. If their sum is 400, find the larger number.",220,210,235,225,A,Total parts = 11+9 = 20. Each part = 400/20 = 20. Larger number = 11 × 20 = 220.,Aptitude,Ratios
"A can complete a piece of work in 19 days and B can complete it in 18 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.24,9.74,7.74,9.24,D,Combined rate = 1/19 + 1/18. Time together = (19×18)/(19+18) = 9.24 days.,Aptitude,Time and Work
A vehicle travels at 26 km/h for 10 hours. What distance does it cover?,263,260,259,258,B,Distance = Speed × Time = 26 × 10 = 260 km. So the answer is 260 km.,Aptitude,Time and Distance
A quantity of 851 is increased by 10%. What is the new value?,936,941,931,916,A,"10% of 851 = 85. Since it increased, new value = 851 + 85 = 936.",Aptitude,Percentage
"A can complete a piece of work in 20 days and B can complete it in 19 days. Working together, how many days will they take (rounded to 2 decimal places)?",8.24,8.74,9.74,11.24,C,Combined rate = 1/20 + 1/19. Time together = (20×19)/(20+19) = 9.74 days.,Aptitude,Time and Work
Find the Simple Interest on ₹5544 at 8% per annum for 3 years.,1131,1231,1031,1331,D,SI = (P × R × T)/100 = (5544 × 8 × 3)/100 = ₹1331.,Aptitude,Simple Interest
Find the Simple Interest on ₹43065 at 6% per annum for 3 years.,7852,7452,7952,7752,D,SI = (P × R × T)/100 = (43065 × 6 × 3)/100 = ₹7752.,Aptitude,Simple Interest
Find the Simple Interest on ₹9934 at 4% per annum for 2 years.,1095,595,495,795,D,SI = (P × R × T)/100 = (9934 × 4 × 2)/100 = ₹795.,Aptitude,Simple Interest
"Find the average of these numbers: 28, 74, 99, 47, 19, 35, 48.",49,52,45,50,D,"Sum = 350, Count = 7, Average = 350/7 = 50.",Aptitude,Averages
What is the HCF (Highest Common Factor) of 46 and 87?,4,1,3,2,B,"HCF(46,87) = 1.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹4468 and sells it at a 50% loss. What is the selling price?,2154,2234,2214,2204,B,Loss amount = 50% of 4468 = ₹2234. Selling price = 4468 - 2234 = ₹2234.,Aptitude,Profit and Loss
A quantity of 723 is decreased by 30%. What is the new value?,491,511,526,506,D,"30% of 723 = 217. Since it decreased, new value = 723 - 217 = 506.",Aptitude,Percentage
A shopkeeper buys an item for ₹1041 and sells it at a 20% profit. What is the selling price?,1219,1249,1279,1199,B,Profit amount = 20% of 1041 = ₹208. Selling price = 1041 + 208 = ₹1249.,Aptitude,Profit and Loss
"Find the average of these numbers: 51, 22, 46, 78, 58.",54,50,48,51,D,"Sum = 255, Count = 5, Average = 255/5 = 51.",Aptitude,Averages
"Find the average of these numbers: 21, 75, 51.",49,52,48,51,A,"Sum = 147, Count = 3, Average = 147/3 = 49.",Aptitude,Averages
Is 38 divisible by 5?,Only sometimes,Yes,Cannot say,No,D,"38 ÷ 5 leaves remainder 3, so the answer is No.",Aptitude,Divisibility
"Find the average of these numbers: 94, 60, 30, 36.",60,53,55,50,C,"Sum = 220, Count = 4, Average = 220/4 = 55.",Aptitude,Averages
Find the Compound Interest on ₹1060 at 10% per annum for 3 years (compounded annually).,351,371,301,401,A,Amount = P(1+R/100)^T = 1060(1+10/100)^3 ≈ ₹1411. CI = Amount − P = ₹351.,Aptitude,Compound Interest
Find the Simple Interest on ₹8362 at 5% per annum for 1 years.,418,318,218,518,A,SI = (P × R × T)/100 = (8362 × 5 × 1)/100 = ₹418.,Aptitude,Simple Interest
Find the Compound Interest on ₹12066 at 5% per annum for 3 years (compounded annually).,1882,2002,1902,1802,C,Amount = P(1+R/100)^T = 12066(1+5/100)^3 ≈ ₹13968. CI = Amount − P = ₹1902.,Aptitude,Compound Interest
Find the Simple Interest on ₹4842 at 9% per annum for 5 years.,2079,2229,2279,2179,D,SI = (P × R × T)/100 = (4842 × 9 × 5)/100 = ₹2179.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹631 and sells it at a 20% loss. What is the selling price?,585,505,425,535,B,Loss amount = 20% of 631 = ₹126. Selling price = 631 - 126 = ₹505.,Aptitude,Profit and Loss
Is 62 divisible by 11?,Cannot say,Only sometimes,No,Yes,C,"62 ÷ 11 leaves remainder 7, so the answer is No.",Aptitude,Divisibility
A card is drawn from a well-shuffled standard deck of 52 cards. What is the probability of drawing a king?,9/52,5/52,1/13,2/13,C,"Favourable outcomes = 4, Total outcomes = 52. Probability = 4/52 = 1/13 (in simplest form).",Aptitude,Probability
"Two numbers are in the ratio 9:3. If their sum is 48, find the larger number.",33,21,36,31,C,Total parts = 9+3 = 12. Each part = 48/12 = 4. Larger number = 9 × 4 = 36.,Aptitude,Ratios
"Two numbers are in the ratio 2:12. If their sum is 238, find the larger number.",214,204,207,209,B,Total parts = 2+12 = 14. Each part = 238/14 = 17. Larger number = 12 × 17 = 204.,Aptitude,Ratios
"Two numbers are in the ratio 11:6. If their sum is 340, find the larger number.",230,223,220,217,C,Total parts = 11+6 = 17. Each part = 340/17 = 20. Larger number = 11 × 20 = 220.,Aptitude,Ratios
A quantity of 475 is increased by 20%. What is the new value?,585,555,570,560,C,"20% of 475 = 95. Since it increased, new value = 475 + 95 = 570.",Aptitude,Percentage
"Find the average of these numbers: 92, 82, 16, 59, 79, 76, 74, 74.",70,68,64,69,D,"Sum = 552, Count = 8, Average = 552/8 = 69.",Aptitude,Averages
"Two numbers are in the ratio 10:5. If their sum is 255, find the larger number.",170,155,180,167,A,Total parts = 10+5 = 15. Each part = 255/15 = 17. Larger number = 10 × 17 = 170.,Aptitude,Ratios
A vehicle covers 686 km at a speed of 98 km/h. How long does it take?,2,10,7,12,C,Distance = Speed × Time = 98 × 7 = 686 km. So the answer is 7 hours.,Aptitude,Time and Distance
A quantity of 826 is decreased by 5%. What is the new value?,785,780,770,765,A,"5% of 826 = 41. Since it decreased, new value = 826 - 41 = 785.",Aptitude,Percentage
A shopkeeper buys an item for ₹825 and sells it at a 20% loss. What is the selling price?,610,660,640,630,B,Loss amount = 20% of 825 = ₹165. Selling price = 825 - 165 = ₹660.,Aptitude,Profit and Loss
A vehicle covers 679 km at a speed of 97 km/h. How long does it take?,5,2,7,4,C,Distance = Speed × Time = 97 × 7 = 679 km. So the answer is 7 hours.,Aptitude,Time and Distance
"Two numbers are in the ratio 8:9. If their sum is 102, find the larger number.",57,44,69,54,D,Total parts = 8+9 = 17. Each part = 102/17 = 6. Larger number = 9 × 6 = 54.,Aptitude,Ratios
"Find the average of these numbers: 23, 66, 22.",32,36,39,37,D,"Sum = 111, Count = 3, Average = 111/3 = 37.",Aptitude,Averages
"Two numbers are in the ratio 7:6. If their sum is 117, find the larger number.",78,63,48,66,B,Total parts = 7+6 = 13. Each part = 117/13 = 9. Larger number = 7 × 9 = 63.,Aptitude,Ratios
Find the Simple Interest on ₹22132 at 5% per annum for 1 years.,1307,907,1407,1107,D,SI = (P × R × T)/100 = (22132 × 5 × 1)/100 = ₹1107.,Aptitude,Simple Interest
"Two numbers are in the ratio 6:11. If their sum is 238, find the larger number.",159,157,144,154,D,Total parts = 6+11 = 17. Each part = 238/17 = 14. Larger number = 11 × 14 = 154.,Aptitude,Ratios
What is the LCM (Least Common Multiple) of 28 and 15?,421,423,422,420,D,"LCM(28,15) = (28×15)/HCF(28,15) = 420.",Aptitude,LCM and HCF
Find the Simple Interest on ₹16984 at 10% per annum for 4 years.,6694,6994,6794,6844,C,SI = (P × R × T)/100 = (16984 × 10 × 4)/100 = ₹6794.,Aptitude,Simple Interest
A vehicle covers 660 km at a speed of 66 km/h. How long does it take?,15,7,13,10,D,Distance = Speed × Time = 66 × 10 = 660 km. So the answer is 10 hours.,Aptitude,Time and Distance
"Find the average of these numbers: 11, 100, 28, 9.",32,34,36,37,D,"Sum = 148, Count = 4, Average = 148/4 = 37.",Aptitude,Averages
"Find the average of these numbers: 19, 30, 10, 80, 29, 69, 90, 81.",49,50,46,51,D,"Sum = 408, Count = 8, Average = 408/8 = 51.",Aptitude,Averages
"A can complete a piece of work in 9 days and B can complete it in 14 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.48,3.98,6.48,3.48,A,Combined rate = 1/9 + 1/14. Time together = (9×14)/(9+14) = 5.48 days.,Aptitude,Time and Work
"Find the average of these numbers: 55, 51, 86, 29, 55, 60.",56,53,54,58,A,"Sum = 336, Count = 6, Average = 336/6 = 56.",Aptitude,Averages
"Find the average of these numbers: 90, 79, 63, 36, 97, 42, 39, 90.",70,67,64,72,B,"Sum = 536, Count = 8, Average = 536/8 = 67.",Aptitude,Averages
A vehicle covers 20 km in 1 hours. What is its speed?,23,25,19,20,D,Distance = Speed × Time = 20 × 1 = 20 km. So the answer is 20 km/h.,Aptitude,Time and Distance
Find the Simple Interest on ₹35824 at 9% per annum for 5 years.,16421,16071,16021,16121,D,SI = (P × R × T)/100 = (35824 × 9 × 5)/100 = ₹16121.,Aptitude,Simple Interest
A shopkeeper buys an item for ₹2075 and sells it at a 15% profit. What is the selling price?,2386,2336,2406,2416,A,Profit amount = 15% of 2075 = ₹311. Selling price = 2075 + 311 = ₹2386.,Aptitude,Profit and Loss
A vehicle covers 236 km in 2 hours. What is its speed?,118,116,121,119,A,Distance = Speed × Time = 118 × 2 = 236 km. So the answer is 118 km/h.,Aptitude,Time and Distance
Find the Simple Interest on ₹26481 at 9% per annum for 2 years.,4967,4567,4767,4867,C,SI = (P × R × T)/100 = (26481 × 9 × 2)/100 = ₹4767.,Aptitude,Simple Interest
Is 90 divisible by 10?,Only sometimes,Cannot say,No,Yes,D,"90 ÷ 10 leaves remainder 0, so the answer is Yes.",Aptitude,Divisibility
A quantity of 501 is increased by 40%. What is the new value?,691,686,716,701,D,"40% of 501 = 200. Since it increased, new value = 501 + 200 = 701.",Aptitude,Percentage
"A can complete a piece of work in 18 days and B can complete it in 14 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.38,9.88,9.38,7.88,D,Combined rate = 1/18 + 1/14. Time together = (18×14)/(18+14) = 7.88 days.,Aptitude,Time and Work
What is the LCM (Least Common Multiple) of 16 and 23?,365,371,364,368,D,"LCM(16,23) = (16×23)/HCF(16,23) = 368.",Aptitude,LCM and HCF
Find the Compound Interest on ₹5808 at 20% per annum for 2 years (compounded annually).,2706,2556,2406,2456,B,Amount = P(1+R/100)^T = 5808(1+20/100)^2 ≈ ₹8364. CI = Amount − P = ₹2556.,Aptitude,Compound Interest
"Two numbers are in the ratio 7:9. If their sum is 176, find the larger number.",99,114,94,102,A,Total parts = 7+9 = 16. Each part = 176/16 = 11. Larger number = 9 × 11 = 99.,Aptitude,Ratios
Find the Simple Interest on ₹41989 at 9% per annum for 5 years.,18895,19195,18795,18945,A,SI = (P × R × T)/100 = (41989 × 9 × 5)/100 = ₹18895.,Aptitude,Simple Interest
What is the HCF (Highest Common Factor) of 21 and 29?,3,5,1,2,C,"HCF(21,29) = 1.",Aptitude,LCM and HCF
What is the LCM (Least Common Multiple) of 7 and 9?,60,61,62,63,D,"LCM(7,9) = (7×9)/HCF(7,9) = 63.",Aptitude,LCM and HCF
"Find the average of these numbers: 83, 11, 51, 52, 88, 29, 71.",50,58,55,53,C,"Sum = 385, Count = 7, Average = 385/7 = 55.",Aptitude,Averages
"A can complete a piece of work in 14 days and B can complete it in 5 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.18,1.68,3.68,4.18,C,Combined rate = 1/14 + 1/5. Time together = (14×5)/(14+5) = 3.68 days.,Aptitude,Time and Work
Find the Compound Interest on ₹16328 at 20% per annum for 3 years (compounded annually).,11787,11737,12037,11887,D,Amount = P(1+R/100)^T = 16328(1+20/100)^3 ≈ ₹28215. CI = Amount − P = ₹11887.,Aptitude,Compound Interest
"Find the average of these numbers: 21, 31, 86.",47,46,51,45,B,"Sum = 138, Count = 3, Average = 138/3 = 46.",Aptitude,Averages
A vehicle covers 115 km at a speed of 23 km/h. How long does it take?,5,3,7,6,A,Distance = Speed × Time = 23 × 5 = 115 km. So the answer is 5 hours.,Aptitude,Time and Distance
A vehicle covers 420 km at a speed of 84 km/h. How long does it take?,4,2,8,5,D,Distance = Speed × Time = 84 × 5 = 420 km. So the answer is 5 hours.,Aptitude,Time and Distance
What is the HCF (Highest Common Factor) of 5 and 60?,3,6,2,5,D,"HCF(5,60) = 5.",Aptitude,LCM and HCF
A quantity of 400 is decreased by 40%. What is the new value?,245,220,240,255,C,"40% of 400 = 160. Since it decreased, new value = 400 - 160 = 240.",Aptitude,Percentage
A vehicle travels at 39 km/h for 4 hours. What distance does it cover?,155,154,153,156,D,Distance = Speed × Time = 39 × 4 = 156 km. So the answer is 156 km.,Aptitude,Time and Distance
A vehicle covers 318 km at a speed of 53 km/h. How long does it take?,5,3,6,11,C,Distance = Speed × Time = 53 × 6 = 318 km. So the answer is 6 hours.,Aptitude,Time and Distance
"Find the average of these numbers: 46, 14, 69, 15, 32, 46.",32,37,42,35,B,"Sum = 222, Count = 6, Average = 222/6 = 37.",Aptitude,Averages
A quantity of 107 is increased by 10%. What is the new value?,133,103,118,113,C,"10% of 107 = 11. Since it increased, new value = 107 + 11 = 118.",Aptitude,Percentage
