Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Choose the correct article to fill the blank: '___ window',a,the,an,no article,A,"'window' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
"Fill in the blank: ______ refers to ""a word that has the same or nearly the same meaning as another word"".",a synonym,a preposition,a complex sentence,the past perfect tense,A,a synonym refers to: a word that has the same or nearly the same meaning as another word,English Subjects,Vocabulary
Which word is a synonym of 'loud'?,noisy,radiant,worthless,inquire,A,'noisy' is similar in meaning to 'loud'.,English Subjects,Synonyms
Which article correctly precedes the word 'computer'?,the,an,no article,a,D,"'computer' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
"Fill in the blank: ______ refers to ""a word that describes or modifies a noun"".",an uncountable noun,an adjective,a noun,an adverb,B,an adjective refers to: a word that describes or modifies a noun,English Subjects,Parts of Speech
'pull' is a antonym of which word?,push,full,win,remember,A,'pull' is opposite in meaning to 'push'.,English Subjects,Antonyms
"Which verb form correctly completes the sentence: ""She ___ the letter before he arrived.""?",is writing,writes,wrote,had written,D,"The sentence requires the Past Perfect form: 'had written'. Full sentence: ""She had written the letter before he arrived.""",English Subjects,Tenses
Which article correctly precedes the word 'architect'?,a,the,an,no article,C,"'architect' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'flawless' is a synonym of which word?,serious,keep,perfect,small,C,'flawless' is similar in meaning to 'perfect'.,English Subjects,Synonyms
Which word is opposite in meaning to 'old'?,wise,thick,young,simple,C,'young' is opposite in meaning to 'old'.,English Subjects,Antonyms
Which word is a antonym of 'loud'?,dangerous,quiet,disagree,defeat,B,'quiet' is opposite in meaning to 'loud'.,English Subjects,Antonyms
What is a direct speech sentence?,"the repetition of the same initial consonant sound in nearby words, e.g. 'she sells seashells'","a noun that names a general person, place, or thing","a sentence that reports the exact words spoken by someone, usually in quotation marks","a noun that cannot be counted and typically has no plural form, such as 'water' or 'information'",C,"a direct speech sentence is: a sentence that reports the exact words spoken by someone, usually in quotation marks",English Subjects,Speech
Which article correctly precedes the word 'car'?,the,no article,an,a,D,"'car' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Choose the word that is similar in meaning to 'hot':,scorching,modern,enjoy,joyful,A,'scorching' is similar in meaning to 'hot'.,English Subjects,Synonyms
'false' is a antonym of which word?,true,accept,brave,victory,A,'false' is opposite in meaning to 'true'.,English Subjects,Antonyms
"Fill in the blank: ______ refers to ""a verb that does not require a direct object, e.g. 'She sleeps.'"".",an intransitive verb,a collective noun,an adverb,a verb,A,"an intransitive verb refers to: a verb that does not require a direct object, e.g. 'She sleeps.'",English Subjects,Parts of Speech
Which article correctly precedes the word 'vase'?,a,an,no article,the,A,"'vase' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is similar in meaning to 'distant'?,stop,low,take,far,D,'far' is similar in meaning to 'distant'.,English Subjects,Synonyms
'uncommon' is a synonym of which word?,rare,brave,wrong,fast,A,'uncommon' is similar in meaning to 'rare'.,English Subjects,Synonyms
"Complete the sentence correctly: ""I ___ this book twice already.""",have read,read,will read,was reading,A,"The sentence requires the Present Perfect form: 'have read'. Full sentence: ""I have read this book twice already.""",English Subjects,Tenses
Which word is similar in meaning to 'weep'?,narrow,modern,cry,hurt,C,'cry' is similar in meaning to 'weep'.,English Subjects,Synonyms
'dangerous' is a antonym of which word?,safe,high,day,succeed,A,'dangerous' is opposite in meaning to 'safe'.,English Subjects,Antonyms
Which statement correctly describes a preposition?,"a noun that refers to a group of people or things, such as 'team' or 'flock'","a word (a, an, the) used before a noun to specify definiteness","a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under","a noun that names a specific person, place, or thing and begins with a capital letter",C,"By definition, a preposition is: a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under",English Subjects,Parts of Speech
Which word is a synonym of 'light'?,challenging,misplace,conclude,weightless,D,'weightless' is similar in meaning to 'light'.,English Subjects,Synonyms
'peaceful' is a synonym of which word?,calm,ask,brave,empty,A,'peaceful' is similar in meaning to 'calm'.,English Subjects,Synonyms
Which statement correctly describes a pronoun?,"a word that connects words, phrases, or clauses, such as and, but, or because","a word used in place of a noun, such as he, she, it, or they","a noun that refers to a group of people or things, such as 'team' or 'flock'","a noun that names a specific person, place, or thing and begins with a capital letter",B,"By definition, a pronoun is: a word used in place of a noun, such as he, she, it, or they",English Subjects,Parts of Speech
'dirty' is a antonym of which word?,agree,clean,safe,happy,B,'dirty' is opposite in meaning to 'clean'.,English Subjects,Antonyms
Which article correctly precedes the word 'pencil'?,no article,a,the,an,B,"'pencil' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'exclude' is a antonym of which word?,attack,high,kind,include,D,'exclude' is opposite in meaning to 'include'.,English Subjects,Antonyms
Choose the word that is similar in meaning to 'help':,impolite,slim,weep,assist,D,'assist' is similar in meaning to 'help'.,English Subjects,Synonyms
What is a passive voice sentence?,"a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'","a word that is pronounced the same as another word but has a different meaning or spelling, e.g. 'flower' and 'flour'","a sentence in which the subject receives the action, e.g. 'The mouse was chased by the cat.'",a word that has the same or nearly the same meaning as another word,C,"a passive voice sentence is: a sentence in which the subject receives the action, e.g. 'The mouse was chased by the cat.'",English Subjects,Voice
Choose the correct article to fill the blank: '___ architect',the,a,an,no article,C,"'architect' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
'contract' is a antonym of which word?,wet,succeed,expand,early,C,'contract' is opposite in meaning to 'expand'.,English Subjects,Antonyms
"Complete the sentence correctly: ""By the time we arrived, the movie ___.""",starts,started,had started,has started,C,"The sentence requires the Past Perfect form: 'had started'. Full sentence: ""By the time we arrived, the movie had started.""",English Subjects,Tenses
"Which term matches this description: ""a word that is pronounced the same as another word but has a different meaning or spelling, e.g. 'flower' and 'flour'""?",a homophone,a pronoun,an adverb,the past continuous tense,A,"The description matches a homophone: a word that is pronounced the same as another word but has a different meaning or spelling, e.g. 'flower' and 'flour'",English Subjects,Vocabulary
"Which term matches this description: ""a group of words containing a subject and a verb""?",a subject in a sentence,a predicate in a sentence,a phrase,a clause,D,The description matches a clause: a group of words containing a subject and a verb,English Subjects,Sentence Structure
Choose the word that is similar in meaning to 'dangerous':,detest,significant,impolite,hazardous,D,'hazardous' is similar in meaning to 'dangerous'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'quiet':,silent,adore,dim,truthful,A,'silent' is similar in meaning to 'quiet'.,English Subjects,Synonyms
'cunning' is a synonym of which word?,clever,calm,kind,make,A,'cunning' is similar in meaning to 'clever'.,English Subjects,Synonyms
Which word is a antonym of 'wide'?,low,lose,narrow,dirty,C,'narrow' is opposite in meaning to 'wide'.,English Subjects,Antonyms
Which word is similar in meaning to 'leap'?,jump,sad,happy,thick,A,'jump' is similar in meaning to 'leap'.,English Subjects,Synonyms
'dense' is a synonym of which word?,thick,safe,true,famous,A,'dense' is similar in meaning to 'thick'.,English Subjects,Synonyms
Which word is a antonym of 'agree'?,disagree,complex,forget,innocent,A,'disagree' is opposite in meaning to 'agree'.,English Subjects,Antonyms
What is an active voice sentence?,"a word that is pronounced the same as another word but has a different meaning or spelling, e.g. 'flower' and 'flour'","an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should","a sentence in which the subject performs the action, e.g. 'The cat chased the mouse.'","a word that names a person, place, thing, or idea",C,"an active voice sentence is: a sentence in which the subject performs the action, e.g. 'The cat chased the mouse.'",English Subjects,Voice
