Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Which term matches this description: ""a series of conflicts between the Kingdom of Mysore and the British East India Company""?",Napoleon Bonaparte,decolonisation,Franklin D. Roosevelt,the Anglo-Mysore Wars,D,The description matches the Anglo-Mysore Wars: a series of conflicts between the Kingdom of Mysore and the British East India Company,History,Modern History
"Which term matches this description: ""a powerful South Indian dynasty known for its naval power and administrative innovations""?",the Mahabharata,the Chola dynasty,the Aztec Empire,the Terracotta Army,B,The description matches the Chola dynasty: a powerful South Indian dynasty known for its naval power and administrative innovations,History,Ancient History
"Fill in the blank: ______ refers to ""an ancient Greek philosopher and scientist who made significant contributions across many fields of knowledge"".",the Chola dynasty,the Harappan seals,Aristotle,the Sangam period,C,Aristotle refers to: an ancient Greek philosopher and scientist who made significant contributions across many fields of knowledge,History,Ancient History
Which statement correctly describes the Berlin Airlift?,a series of conflicts between the Kingdom of Mysore and the British East India Company,"a war fought between North and South Korea from 1950 to 1953, involving international forces on both sides",a 1948–49 operation in which the Western Allies supplied West Berlin by air after a Soviet blockade,"the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II",C,"By definition, the Berlin Airlift is: a 1948–49 operation in which the Western Allies supplied West Berlin by air after a Soviet blockade",History,Modern History
Which statement correctly describes Joseph Stalin?,"the fascist dictator of Italy from 1922 to 1943, an ally of Nazi Germany during World War II","the leader of the Soviet Union from the mid-1920s until 1953, known for his totalitarian rule",a sociopolitical movement in China (1966–76) led by Mao Zedong aimed at preserving communist ideology,the movement and legal process that ended the legal institution of slavery in various countries during the 18th and 19th centuries,B,"By definition, Joseph Stalin is: the leader of the Soviet Union from the mid-1920s until 1953, known for his totalitarian rule",History,Modern History
Which event happened closest to the year 1440?,The Great Depression,The invention of the printing press,The dissolution of the Soviet Union,The moon landing (Apollo 11),B,The invention of the printing press occurred in approximately 1440.,History,Medieval History
What is The Black Death?,a devastating pandemic that killed a large portion of Europe's population in the 14th century,"the reign of the Mughal emperor known for administrative reforms and religious tolerance, beginning in 1556",a nonviolent protest led by Mahatma Gandhi against the British salt tax,"the bombings that led to Japan's surrender, ending World War II",A,The Black Death refers to: a devastating pandemic that killed a large portion of Europe's population in the 14th century.,History,Medieval History
"Which term matches this description: ""the dynasty that first unified China and began construction of the Great Wall""?",Cleopatra,the Maya civilisation,the Qin Dynasty,the ancient Egyptian civilisation,C,The description matches the Qin Dynasty: the dynasty that first unified China and began construction of the Great Wall,History,Ancient History
Which statement correctly describes Lord Mountbatten?,"an Indian freedom fighter, part of the 'Lal Bal Pal' trio, who died from injuries sustained during a protest","the founder of the Maratha Empire, known for his military tactics and administration","the last Viceroy of India, who oversaw the transfer of power and the partition in 1947","an ancient Indian teacher, philosopher, and strategist who authored the Arthashastra and mentored Chandragupta Maurya",C,"By definition, Lord Mountbatten is: the last Viceroy of India, who oversaw the transfer of power and the partition in 1947",History,Indian History
"Which term matches this description: ""Tagore won the Nobel Prize in Literature in 1913 for his collection of poems 'Gitanjali'""?",the Poona Pact,Peshwa Baji Rao I,the Lal Bal Pal trio,Rabindranath Tagore's Nobel Prize,D,The description matches Rabindranath Tagore's Nobel Prize: Tagore won the Nobel Prize in Literature in 1913 for his collection of poems 'Gitanjali',History,Indian History
Which statement correctly describes the Permanent Settlement?,"a land revenue system introduced by the British in Bengal, fixing revenue rates paid by zamindars",the first Governor-General of Bengal under British East India Company rule,a war fought between India and Pakistan primarily over the disputed region of Kashmir,a British military officer instrumental in establishing British East India Company dominance in India,A,"By definition, the Permanent Settlement is: a land revenue system introduced by the British in Bengal, fixing revenue rates paid by zamindars",History,Indian History
